customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0168-XXXXX,Male,0,No,No,22,Yes,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),38.82,853.85,No
0169-XXXXX,Male,0,Yes,No,24,Yes,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),39.73,959.31,No
0170-XXXXX,Male,0,Yes,Yes,39,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),19.08,754.31,No
0171-XXXXX,Male,0,Yes,No,14,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.268520644410316,781.16,Yes
0172-XXXXX,Female,0,Yes,Yes,52,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,87.44,4562.61,No
0173-XXXXX,Female,0,No,No,48,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),108.9351162923054,5275.81,No
0174-XXXXX,Female,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),33.47,47.17,No
0175-XXXXX,Male,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),110.40372290165931,1732.58,Yes
0176-XXXXX,Female,0,No,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),73.68483162104675,2714.51,Yes
0177-XXXXX,Male,0,Yes,Yes,54,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),52.62,2842.38,Yes
0178-XXXXX,Female,1,No,No,21,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,114.65246250825518,2521.14,No
0179-XXXXX,Female,0,No,Yes,64,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,No,Mailed check,120.52122555053496,7677.55,No
0180-XXXXX,Female,0,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,29.91,1108.34,No
0181-XXXXX,Male,0,No,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,38.86,1499.15,No
0182-XXXXX,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),93.54748714302107,830.72,Yes
0183-XXXXX,Female,0,Yes,Yes,45,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),49.7,2263.4,No
0184-XXXXX,Male,0,Yes,Yes,59,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,116.42328634855699,6912.09,Yes
0185-XXXXX,Male,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),42.26,621.09,No
0186-XXXXX,Male,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),41.71,1584.87,No
0187-XXXXX,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),30.34,30.34,No
0188-XXXXX,Male,1,Yes,No,15,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),111.78,1661.76,Yes
0189-XXXXX,Male,0,No,No,5,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,41.75,260.76,Yes
0190-XXXXX,Female,1,Yes,Yes,56,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,91.79,5133.02,Yes
0191-XXXXX,Female,0,No,No,72,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.81,3966.35,Yes
0192-XXXXX,Female,1,No,No,2,Yes,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,118.43217906837772,137.98,Yes
0193-XXXXX,Male,0,No,No,51,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),110.98,5641.74,No
0194-XXXXX,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),52.38175434235789,2220.45,No
0195-XXXXX,Male,0,Yes,No,51,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),27.01,1389.81,No
0196-XXXXX,Male,1,No,Yes,36,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Mailed check,82.54,3056.21,No
0197-XXXXX,Male,0,Yes,No,72,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,73.17,5318.67,No
0198-XXXXX,Male,0,No,Yes,2,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,76.12821479940267,129.04,No
0199-XXXXX,Female,0,No,No,10,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,54.14,475.89,No
0200-XXXXX,Male,1,Yes,Yes,18,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),56.60519947156609,1040.2,No
0201-XXXXX,Female,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,107.77600084731515,6150.91,Yes
0202-XXXXX,Male,0,Yes,No,5,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),96.31,492.17,Yes
0203-XXXXX,Female,0,No,No,9,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),31.11,253.4,No
0204-XXXXX,Male,1,No,No,53,Yes,No phone service,DSL,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),61.83,3313.49,Yes
0205-XXXXX,Male,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),27.38,809.94,No
0206-XXXXX,Female,0,Yes,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),40.79,2016.81,No
0207-XXXXX,Female,0,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,36.63,1019.02,Yes
0208-XXXXX,Male,1,No,No,6,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),80.88835791146744,500.41,Yes
0209-XXXXX,Female,1,Yes,Yes,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),125.81210724222247,5470.35,Yes
0210-XXXXX,Male,0,Yes,No,7,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),52.59,409.03,Yes
0211-XXXXX,Female,0,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.62,1046.19,No
0212-XXXXX,Female,0,Yes,No,64,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,75.19,4926.44,No
0213-XXXXX,Male,1,No,Yes,13,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Mailed check,71.27507868892916,966.0,No
0214-XXXXX,Female,0,No,No,14,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Mailed check,59.4633675920045,767.21,No
0215-XXXXX,Male,0,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,26.6,1785.73,No
0216-XXXXX,Male,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,101.29263551676087,2214.27,No
0217-XXXXX,Male,0,Yes,No,27,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),51.33,1313.45,No
0218-XXXXX,Male,0,Yes,Yes,49,No,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Mailed check,88.39,4269.81,No
0219-XXXXX,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.27,256.79,Yes
0220-XXXXX,Male,1,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.03,142.15,No
0221-XXXXX,Male,0,No,No,61,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,87.89,5402.1,Yes
0222-XXXXX,Female,0,Yes,No,69,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,81.2124840271558,5571.0,Yes
0223-XXXXX,Male,0,Yes,Yes,72,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,72.2152447857088,5154.71,Yes
0224-XXXXX,Female,0,Yes,No,1,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),83.71,83.71,Yes
0225-XXXXX,Male,1,No,Yes,38,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),114.34,4394.56,No
0226-XXXXX,Female,0,No,No,61,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),92.44438882728052,5630.68,Yes
0227-XXXXX,Female,0,No,No,61,Yes,No phone service,DSL,No,Yes,No,Yes,No,No,Two year,No,Electronic check,105.55,6476.9,No
0228-XXXXX,Female,0,No,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.82,597.78,No
0229-XXXXX,Male,0,Yes,No,35,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),26.52,912.55,No
0230-XXXXX,Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),104.42165038720779,987.18,Yes
0231-XXXXX,Female,0,Yes,No,10,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),56.04,651.45,Yes
0232-XXXXX,Male,0,Yes,Yes,27,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),94.15289070112064,2567.8,Yes
0233-XXXXX,Female,0,No,No,16,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,32.41,473.04,No
0234-XXXXX,Male,0,No,No,71,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),68.87551331788343,4851.88,Yes
0235-XXXXX,Female,0,Yes,No,5,No,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,136.1049217863883,733.34,Yes
0236-XXXXX,Female,1,Yes,No,38,No,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,56.97278252664925,2154.86,Yes
0237-XXXXX,Male,0,No,No,40,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),129.61666246172845,5131.78,Yes
0238-XXXXX,Male,1,Yes,No,4,Yes,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),76.98,250.01,Yes
0239-XXXXX,Female,0,No,Yes,32,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),97.6,3159.84,No
0240-XXXXX,Male,0,No,Yes,68,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),53.8,3687.26,Yes
0241-XXXXX,Female,0,Yes,No,7,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,65.01,537.95,Yes
0242-XXXXX,Male,0,Yes,No,10,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),61.21,485.92,Yes
0243-XXXXX,Female,0,Yes,No,12,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.62,1140.58,Yes
0244-XXXXX,Female,0,No,Yes,3,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,53.75243716416442,119.87,Yes
0245-XXXXX,Male,0,Yes,Yes,64,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,66.99,4215.39,No
0246-XXXXX,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,36.82601473636863,102.48,Yes
0247-XXXXX,Male,0,Yes,Yes,20,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,113.65757416171007,2291.61,No
0248-XXXXX,Female,1,No,No,60,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),45.36480249930304,2773.6,No
0249-XXXXX,Male,1,Yes,No,72,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),77.30495701557831,5654.62,Yes
0250-XXXXX,Male,0,Yes,Yes,11,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),50.8,508.17,Yes
0251-XXXXX,Male,0,No,No,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Mailed check,64.05268784741713,1678.2,No
0252-XXXXX,Male,0,No,No,13,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,29.9,363.35,No
0253-XXXXX,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,107.16102162109121,1435.02,Yes
0254-XXXXX,Female,0,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.78,2016.45,No
0255-XXXXX,Male,0,No,No,24,No,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),81.48797615017165,2006.73,Yes
0256-XXXXX,Female,0,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,28.09,1253.95,No
0257-XXXXX,Male,1,Yes,No,11,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.75,837.54,Yes
0258-XXXXX,Male,0,Yes,Yes,20,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,72.68,1434.53,No
0259-XXXXX,Female,0,Yes,Yes,26,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,32.56,864.05,No
0260-XXXXX,Female,1,No,No,42,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,87.55,3685.75,Yes
0261-XXXXX,Male,0,No,No,65,No,Yes,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),49.08,3178.4,No
0262-XXXXX,Male,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,30.02,548.24,No
0263-XXXXX,Female,1,No,No,47,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),82.50516572856476,3848.33,Yes
0264-XXXXX,Female,1,Yes,No,36,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.22,1284.05,No
0265-XXXXX,Female,0,No,No,58,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,36.32,2170.53,No
0266-XXXXX,Male,0,Yes,Yes,24,No,No phone service,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,96.18956582384757,2338.01,Yes
0267-XXXXX,Male,0,Yes,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,30.45,921.0,Yes
0268-XXXXX,Female,0,No,Yes,45,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,28.38,1265.8,Yes
0269-XXXXX,Female,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,40.08,1262.33,No
0270-XXXXX,Male,0,Yes,Yes,55,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,71.51791713591456,3951.2,No
0271-XXXXX,Male,0,Yes,No,1,No,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,39.428958798975344,39.428958798975344,Yes
0272-XXXXX,Male,0,No,No,25,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,79.18940827217553,1931.25,No
0273-XXXXX,Female,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.92,252.46,No
0274-XXXXX,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.56,166.07,Yes
0275-XXXXX,Male,0,No,Yes,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,22.58,22.84,No
0276-XXXXX,Male,0,No,No,25,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),65.84,1587.17,No
0277-XXXXX,Female,0,Yes,No,15,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),56.36,809.27,No
0278-XXXXX,Male,0,No,No,55,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.78,1357.79,Yes
0279-XXXXX,Male,0,Yes,No,36,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),116.37,4174.6,Yes
0280-XXXXX,Male,0,No,No,57,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,141.49521753180113,8076.79,Yes
0281-XXXXX,Male,0,No,No,64,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,79.1041440659737,5112.98,No
0282-XXXXX,Female,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.56,1128.59,No
0283-XXXXX,Male,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,37.72,1076.67,No
0284-XXXXX,Male,0,No,No,71,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),133.9927567924911,9564.41,Yes
0285-XXXXX,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),76.31673355446252,2131.36,Yes
0286-XXXXX,Male,1,Yes,Yes,60,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,29.8,1800.52,No
0287-XXXXX,Female,0,No,No,12,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,39.13,488.26,No
0288-XXXXX,Female,0,No,No,70,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),58.22288450051018,4086.79,No
0289-XXXXX,Male,0,No,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.3,778.54,No
0290-XXXXX,Female,0,Yes,No,45,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Mailed check,111.96096243611888,5031.4,No
0291-XXXXX,Male,0,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.56,513.21,No
0292-XXXXX,Female,0,No,No,16,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,81.1927140422647,1300.38,Yes
0293-XXXXX,Male,0,No,No,24,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,78.16014286983047,1880.49,Yes
0294-XXXXX,Female,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.26,1052.0,No
0295-XXXXX,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,105.375110078977,767.7,Yes
0296-XXXXX,Female,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.68,389.4,No
0297-XXXXX,Male,1,Yes,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.0,2179.63,Yes
0298-XXXXX,Male,0,Yes,No,6,Yes,No phone service,DSL,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),110.02,521.79,Yes
0299-XXXXX,Male,0,No,No,52,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),37.65,1955.87,No
0300-XXXXX,Male,0,Yes,No,21,No,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,144.9068307864029,3048.25,No
0301-XXXXX,Female,0,Yes,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,29.13,669.34,No
0302-XXXXX,Male,0,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),30.04,803.37,No
0303-XXXXX,Female,0,No,No,27,Yes,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),81.35,2176.78,No
0304-XXXXX,Female,0,No,Yes,51,No,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),101.08450200584502,5164.51,No
0305-XXXXX,Male,0,Yes,No,58,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Mailed check,46.49435168105328,2783.81,Yes
0306-XXXXX,Male,1,Yes,No,26,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,59.200147865853154,1456.2,Yes
